STATION,NAME,DATE,AWND,FMTM,PGTM,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
USW00014765,"PROVIDENCE, RI US",10/3/2011,4.25,9999,,,67,52,200,210,13,17.9,,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/4/2011,8.5,9999,,,67,54,360,360,17,21.9,,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/5/2011,11.41,9999,,,68,45,320,320,23,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/6/2011,8.5,9999,,,64,42,340,350,19.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/7/2011,4.03,9999,,,62,40,180,190,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/8/2011,5.37,9999,,,80,49,270,270,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/9/2011,5.82,9999,,,86,55,290,340,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/10/2011,5.59,9999,,,84,54,320,320,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/11/2011,6.26,9999,,,71,54,30,40,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/12/2011,8.72,9999,,,61,53,50,60,15,17.9,,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/13/2011,8.72,636,636,,65,58,10,10,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/14/2011,8.5,9999,,,71,59,230,230,17,25.1,,1,1,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/15/2011,14.32,9999,,,66,52,230,240,25.9,38.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/16/2011,12.08,9999,,,65,52,260,200,23,34.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/17/2011,10.51,9999,,,65,52,210,200,21.9,34.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/18/2011,3.58,9999,,,70,45,240,240,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/19/2011,10.74,9999,,,61,51,30,30,23.9,30,,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/20/2011,13.42,9999,,,70,53,200,200,32,42.9,,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/21/2011,7.83,9999,,,63,47,240,240,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/22/2011,6.26,9999,,,62,44,250,240,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/23/2011,3.58,9999,,,57,39,260,,8.9,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/24/2011,4.47,9999,,,61,37,160,160,15,17.9,,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/25/2011,9.62,9999,,,59,44,310,330,23,32,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/26/2011,4.92,9999,,,53,43,20,10,8.9,10.1,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/27/2011,11.18,9999,,,49,35,10,360,21.9,30,,,,1,,,,,,,,,1,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/28/2011,7.16,9999,,,48,34,360,350,19.9,25.1,,,,,,,,,,,,,1,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/29/2011,14.09,9999,,,44,33,350,330,25.9,38,,,,1,,,,1,,,,,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/30/2011,12.3,9999,,,47,32,350,360,29.1,44.1,,,,,,,,,,,,1,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",10/31/2011,2.68,9999,,,52,27,150,150,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/1/2011,8.28,,,,54,34,30,60,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/2/2011,3.8,,,,58,35,340,200,10.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/3/2011,5.14,,,,61,32,230,240,17,21.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/4/2011,12.3,,,,51,36,360,360,25.9,33.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/5/2011,6.26,,,,50,29,10,10,16.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/6/2011,5.37,,,,57,26,250,240,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/7/2011,6.93,,,,64,35,250,240,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/8/2011,3.13,,,,70,45,170,160,10.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/9/2011,3.8,,,,63,41,150,160,15,17.9,1,1,,,,,,,,,,1,,,,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",11/10/2011,2.91,,,,61,53,300,320,13,17,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/11/2011,14.09,,,,57,39,290,280,25.1,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/12/2011,10.51,,,,53,34,240,220,23.9,36.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/13/2011,9.17,,,,62,36,200,200,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/14/2011,11.41,,,,65,55,220,230,17.9,25.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/15/2011,7.16,,,,71,55,240,220,17,25.1,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/16/2011,2.68,,,,57,53,340,350,8.1,12.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/17/2011,9.4,,,,55,37,300,320,17.9,23.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/18/2011,7.38,,,,45,29,280,260,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/19/2011,10.51,,,,54,28,220,220,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/20/2011,10.96,,,,64,50,240,250,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/21/2011,6.93,,,,55,34,20,20,16.1,21.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/22/2011,3.8,,,,47,29,120,120,10.1,13,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/23/2011,14.54,,,,47,36,10,10,23.9,31.1,1,,,,,,,,,,,1,1,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",11/24/2011,4.7,,,,49,31,360,10,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/25/2011,5.59,,,,61,30,250,250,13,16.1,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/26/2011,3.8,,,,65,38,260,270,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/27/2011,4.25,,,,59,33,210,230,14.1,19.9,,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/28/2011,9.4,,,,65,50,230,240,21,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/29/2011,6.26,,,,65,47,160,180,23.9,36,1,,,,,,,,,,,1,1,,1,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",11/30/2011,11.18,,,,62,39,180,180,32,40,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/1/2011,7.61,,,,49,34,360,360,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/2/2011,4.47,,,,52,28,340,350,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/3/2011,4.92,,,,47,32,360,20,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/4/2011,4.47,,,,54,28,190,190,21,25.1,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/5/2011,4.92,,,,60,36,190,180,12.1,13,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/6/2011,6.93,,,,61,48,230,200,16.1,21,1,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/7/2011,7.16,,,,58,46,20,90,23,28,,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/8/2011,14.32,,,,47,32,320,330,31.1,42.9,,,,1,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/9/2011,6.71,,,,52,27,220,210,21,30,,,,,,,,1,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/10/2011,7.16,,,,49,30,320,350,15,19.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/11/2011,3.58,,,,39,26,240,310,8.1,12.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/12/2011,3.8,,,,47,23,200,200,13,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/13/2011,4.25,,,,48,25,20,360,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/14/2011,5.59,,,,46,30,10,30,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/15/2011,13.65,,,,54,40,210,200,28,36.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/16/2011,12.97,,,,55,39,310,320,29.1,40,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/17/2011,8.5,,,,45,28,360,30,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/18/2011,10.07,,,,29,16,360,10,17.9,23,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/19/2011,8.95,,,,45,14,220,210,23.9,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/20/2011,5.82,,,,44,28,350,340,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/21/2011,8.95,,,,58,32,220,220,23.9,33.1,1,,,,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/22/2011,8.72,,,,58,44,240,240,42.9,59.9,1,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/23/2011,9.17,,,,47,33,330,330,17.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/24/2011,8.05,,,,35,20,350,360,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/25/2011,4.7,,,,42,18,180,210,10.1,14.1,,,,,,,,1,,,,,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/26/2011,8.05,,,,46,26,350,360,23.9,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/27/2011,10.29,,,,56,24,170,160,32,46.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/28/2011,14.09,,,,57,28,280,270,28,38,1,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/29/2011,10.51,,,,33,22,300,310,23.9,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/30/2011,3.58,,,,53,28,190,210,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/31/2011,4.92,,,,43,32,360,360,12.1,14.1,,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/1/2012,8.5,,,,54,30,190,190,19.9,23,1,,,,,,,,,,,,,,1,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",1/2/2012,10.96,,,,51,30,260,250,23.9,31.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/3/2012,10.07,,,,31,15,330,310,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/4/2012,7.83,,,,29,11,330,340,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/5/2012,8.5,,,,38,22,300,320,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/6/2012,5.82,,,,53,26,210,220,23,28,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/7/2012,5.82,,,,61,30,230,230,23,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/8/2012,7.83,,,,45,30,290,290,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/9/2012,3.58,,,,41,25,190,180,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/10/2012,6.71,,,,47,25,290,290,19.9,28,1,,,,,,,,,,,,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/11/2012,5.82,,,,42,28,100,100,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/12/2012,12.3,,,,43,35,10,10,25.9,32,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/13/2012,15.66,,,,54,28,230,210,36,48.1,1,1,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/14/2012,13.2,,,,36,20,280,270,21.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/15/2012,12.75,,,,20,11,360,350,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/16/2012,6.49,,,,38,9,230,220,19.9,28,1,,,,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/17/2012,9.17,,,,48,33,240,220,17,21.9,1,,,,,,,,,,,1,1,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/18/2012,15.88,,,,52,21,300,240,28,44.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/19/2012,6.49,,,,32,15,80,120,13,16.1,,1,,,,,,,,,,1,,,,,1,,,1,,,
USW00014765,"PROVIDENCE, RI US",1/20/2012,6.93,,,,30,20,310,320,17.9,23,1,,,,,,,,,,,1,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/21/2012,11.18,,,,28,18,10,10,21,25.9,,1,,,,,,,1,,,,,,,,1,,,1,,,
USW00014765,"PROVIDENCE, RI US",1/22/2012,6.49,,,,30,13,10,10,19.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/23/2012,2.91,,,,50,26,200,210,14.1,17.9,,1,,,,,,,,,,,1,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/24/2012,8.5,,,,56,41,210,200,17,23.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/25/2012,8.28,,,,43,33,290,310,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/26/2012,4.25,,,,41,32,180,180,13,15,,,,1,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",1/27/2012,8.05,,,,58,36,280,280,28,36,,1,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/28/2012,8.05,,,,46,29,190,290,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/29/2012,12.3,,,,43,30,270,280,19.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/30/2012,10.51,,,,40,25,320,310,25.1,34.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",1/31/2012,3.13,,,,56,28,220,220,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/1/2012,8.05,,,,60,32,240,250,21,29.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/2/2012,8.95,,,,44,32,10,350,16.1,21,1,,,,,,,,,,,,1,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/3/2012,10.29,,,,40,25,360,360,17,23,,,,,,,,,,,,,1,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/4/2012,8.28,,,,45,28,280,270,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/5/2012,6.26,,,,38,23,10,360,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/6/2012,8.05,,,,50,22,260,260,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/7/2012,8.5,,,,48,26,310,320,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/8/2012,5.82,,,,36,21,160,150,13,15,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/9/2012,5.59,,,,47,24,320,340,16.1,21,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/10/2012,7.38,,,,50,23,200,220,21,25.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/11/2012,8.72,,,,39,31,340,350,21.9,29.1,1,,,,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/12/2012,17,,,,31,17,300,290,30,40,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/13/2012,8.95,,,,43,17,260,280,23.9,30,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/14/2012,2.91,,,,43,24,210,180,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/15/2012,1.79,,,,46,33,310,310,8.9,12.1,,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/16/2012,4.03,,,,45,28,220,230,10.1,12.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/17/2012,6.26,,,,52,30,300,300,17,21.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/18/2012,9.62,,,,48,28,270,260,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/19/2012,6.04,,,,47,27,10,10,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/20/2012,12.3,,,,44,26,360,10,23,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/21/2012,6.71,,,,43,22,200,190,21.9,25.1,,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/22/2012,8.72,,,,57,34,240,250,21,28,,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/23/2012,8.5,,,,58,31,300,280,23.9,32,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/24/2012,4.47,,,,41,31,280,280,21,28,1,,,1,,,,,,,,,1,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/25/2012,20.58,,,,46,32,280,260,36,47,,,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",2/26/2012,11.41,,,,41,27,290,300,23,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/27/2012,8.05,,,,51,22,210,210,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/28/2012,10.29,,,,49,32,300,300,29.1,36.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2/29/2012,6.04,,,,40,29,30,30,13,16.1,,,,1,,,,,,,,,,,1,,1,,,1,,,
USW00014765,"PROVIDENCE, RI US",3/1/2012,12.97,,,,37,26,10,360,23,28,,,,1,,,,,,,,,1,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",3/2/2012,6.93,,,,35,25,360,360,17.9,23,,,,1,,,,,,,,,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",3/3/2012,8.05,,,,55,34,250,240,21,28,1,,,1,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/4/2012,3.13,,,,44,32,320,320,8.9,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/5/2012,10.96,,,,41,26,260,280,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/6/2012,7.61,,,,40,19,330,290,15,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/7/2012,12.3,,,,58,30,210,210,23.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/8/2012,19.24,,,,64,50,210,210,36,46.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/9/2012,12.08,,,,58,35,230,210,25.9,48.1,,,,1,,,,1,,,,,1,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",3/10/2012,9.62,,,,41,28,10,10,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/11/2012,10.51,,,,54,28,220,230,19.9,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/12/2012,6.49,,,,72,35,210,220,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/13/2012,6.04,,,,67,45,200,240,17,25.1,1,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/14/2012,7.61,,,,64,40,150,360,17.9,25.1,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/15/2012,6.49,,,,51,37,180,170,15,17.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/16/2012,4.7,,,,44,35,150,150,10.1,13,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/17/2012,4.47,,,,54,38,30,180,8.9,12.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/18/2012,6.93,,,,63,35,140,240,14.1,17,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/19/2012,5.59,,,,73,43,160,160,16.1,17.9,1,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/20/2012,5.82,,,,78,44,230,220,17.9,23,,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/21/2012,6.71,,,,76,46,210,250,17,21.9,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/22/2012,9.62,,,,81,54,280,250,17,28,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/23/2012,7.38,,,,70,58,170,170,19.9,23,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/24/2012,7.83,,,,61,46,150,60,16.1,19.9,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/25/2012,6.93,,,,50,43,10,10,16.1,17.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/26/2012,14.76,,,,57,31,360,360,34.9,46.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/27/2012,11.86,,,,49,27,340,340,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/28/2012,5.82,,,,54,32,190,200,23.9,31.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/29/2012,11.63,,,,53,38,320,310,17.9,25.1,1,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/30/2012,7.61,,,,53,37,350,330,17.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",3/31/2012,4.47,,,,42,33,30,30,12.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/1/2012,6.04,,,,51,30,150,150,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/2/2012,12.53,,,,54,38,10,340,25.9,33.1,1,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/3/2012,8.5,,,,59,34,350,10,23,32,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/4/2012,9.84,,,,64,43,320,320,23.9,36,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/5/2012,9.84,,,,54,38,360,340,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/6/2012,7.61,,,,54,34,360,360,17.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/7/2012,8.28,,,,56,34,350,350,21,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",4/8/2012,8.28,,,,56,41,300,290,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
